tmc,tstamp,speed
129+16182,2020-03-21 05:30:00,69.80,57.60
129+16182,2020-03-21 05:40:00,66.85,85.60
129+16182,2020-03-21 05:50:00,68.06,71.80
129+16182,2020-03-21 06:00:00,60.49,88.70
129+16182,2020-03-21 06:10:00,63.00,100.00
129+16182,2020-03-21 06:20:00,63.79,100.00
129+16182,2020-03-21 06:30:00,66.06,100.00
129+16182,2020-03-21 06:40:00,66.30,100.00
129+16182,2020-03-21 06:50:00,64.18,100.00
129+16182,2020-03-21 07:00:00,70.06,100.00
129+16182,2020-03-21 07:10:00,71.78,82.80
129+16182,2020-03-21 07:20:00,74.90,90.80
129+16182,2020-03-21 07:30:00,70.78,100.00
129+16182,2020-03-21 07:40:00,68.60,100.00
129+16182,2020-03-21 07:50:00,66.69,100.00
129+16182,2020-03-21 08:00:00,66.35,100.00
129+16182,2020-03-21 08:10:00,68.75,100.00
129+16182,2020-03-21 08:20:00,64.79,100.00
129+16182,2020-03-21 08:30:00,67.99,100.00
129+16182,2020-03-21 08:40:00,71.74,80.80
129+16182,2020-03-21 08:50:00,67.48,100.00
129+16182,2020-03-21 09:00:00,67.56,100.00
129+16182,2020-03-21 09:10:00,66.92,100.00
129+16182,2020-03-21 09:20:00,67.79,100.00
129+16182,2020-03-21 09:30:00,68.79,100.00
129+16182,2020-03-21 09:40:00,66.99,100.00
129+16182,2020-03-21 09:50:00,69.83,100.00
129+16182,2020-03-21 10:00:00,69.17,100.00
129+16182,2020-03-21 10:10:00,66.35,100.00
129+16182,2020-03-21 10:20:00,71.10,100.00
129+16182,2020-03-21 10:30:00,70.57,100.00
129+16182,2020-03-21 10:40:00,68.07,100.00
129+16182,2020-03-21 10:50:00,70.86,100.00
129+16182,2020-03-21 11:00:00,70.59,100.00
129+16182,2020-03-21 11:10:00,70.18,100.00
129+16182,2020-03-21 11:20:00,69.04,100.00
129+16182,2020-03-21 11:30:00,72.14,100.00
129+16182,2020-03-21 11:40:00,70.90,100.00
129+16182,2020-03-21 11:50:00,68.58,100.00
129+16182,2020-03-21 12:00:00,68.32,100.00
129+16182,2020-03-21 12:10:00,69.29,100.00
129+16182,2020-03-21 12:20:00,66.93,100.00
129+16182,2020-03-21 12:30:00,69.79,100.00
129+16182,2020-03-21 12:40:00,69.68,100.00
129+16182,2020-03-21 12:50:00,72.57,100.00
129+16182,2020-03-21 13:00:00,70.27,100.00
129+16182,2020-03-21 13:10:00,69.08,100.00
129+16182,2020-03-21 13:20:00,71.27,100.00
129+16182,2020-03-21 13:30:00,70.19,100.00
129+16182,2020-03-21 13:40:00,68.18,100.00
129+16182,2020-03-21 13:50:00,67.48,100.00
129+16182,2020-03-21 14:00:00,68.51,100.00
129+16182,2020-03-21 14:10:00,70.99,100.00
129+16182,2020-03-21 14:20:00,70.60,100.00
129+16182,2020-03-21 14:30:00,67.64,100.00
129+16182,2020-03-21 14:40:00,69.27,100.00
129+16182,2020-03-21 14:50:00,71.85,100.00
129+16182,2020-03-21 15:00:00,71.28,100.00
129+16182,2020-03-21 15:10:00,71.28,100.00
129+16182,2020-03-21 15:20:00,67.85,100.00
129+16182,2020-03-21 15:30:00,70.45,100.00
129+16182,2020-03-21 15:40:00,68.14,100.00
129+16182,2020-03-21 15:50:00,71.78,100.00
129+16182,2020-03-21 16:00:00,70.57,100.00
129+16182,2020-03-21 16:10:00,70.58,100.00
129+16182,2020-03-21 16:20:00,69.95,100.00
129+16182,2020-03-21 16:30:00,69.53,100.00
129+16182,2020-03-21 16:40:00,72.84,100.00
129+16182,2020-03-21 16:50:00,72.01,96.80
129+16182,2020-03-21 17:00:00,70.08,100.00
129+16182,2020-03-21 17:10:00,69.97,100.00
129+16182,2020-03-21 17:20:00,71.08,100.00
129+16182,2020-03-21 17:30:00,69.90,100.00
129+16182,2020-03-21 17:40:00,68.59,100.00
129+16182,2020-03-21 17:50:00,70.50,100.00
129+16182,2020-03-21 18:00:00,70.37,100.00
129+16182,2020-03-21 18:10:00,69.48,100.00
129+16182,2020-03-21 18:20:00,68.72,100.00
129+16182,2020-03-21 18:30:00,67.44,100.00
129+16182,2020-03-21 18:40:00,71.90,100.00
129+16182,2020-03-21 18:50:00,71.46,100.00
129+16182,2020-03-21 19:00:00,68.92,100.00
129+16182,2020-03-21 19:10:00,71.73,100.00
129+16182,2020-03-21 19:20:00,73.74,82.50
129+16182,2020-03-21 19:30:00,68.54,100.00
129+16182,2020-03-21 19:40:00,68.93,100.00
129+16182,2020-03-21 19:50:00,74.66,98.30
129+16182,2020-03-21 20:00:00,73.24,96.90
129+16182,2020-03-21 20:10:00,69.16,100.00
129+16182,2020-03-21 20:20:00,69.43,100.00
129+16182,2020-03-21 20:30:00,70.34,100.00
129+16182,2020-03-21 20:40:00,69.42,100.00
129+16182,2020-03-21 20:50:00,72.04,85.20
129+16182,2020-03-21 21:00:00,66.74,88.70
129+16182,2020-03-21 21:10:00,67.55,94.20
129+16182,2020-03-21 21:20:00,72.69,74.70
129+16182,2020-03-21 21:30:00,69.95,100.00
129+16182,2020-03-21 21:40:00,68.38,100.00
129+16182,2020-03-21 21:50:00,67.20,93.60
129+16182,2020-03-21 22:00:00,63.61,54.00
129+16182,2020-03-21 22:10:00,70.58,100.00
129+16182,2020-03-21 22:20:00,65.64,87.30
129+16182,2020-03-21 22:30:00,65.87,95.60
129+16182,2020-03-21 22:40:00,62.12,69.40
129+16182,2020-03-21 22:50:00,66.99,98.50
129+16182,2020-03-21 23:00:00,67.30,83.40
129+16182,2020-03-21 23:10:00,74.23,31.80
129+16182,2020-03-21 23:20:00,71.21,77.70
129+16182,2020-03-21 23:30:00,68.24,88.00
129+16182,2020-03-21 23:40:00,70.18,65.60
129+16182,2020-03-21 23:50:00,72.31,80.80
129+04106,2020-03-21 00:00:00,52.23,52.50
129+04106,2020-03-21 00:10:00,61.81,81.10
129+04106,2020-03-21 00:20:00,53.90,79.20
129+04106,2020-03-21 00:30:00,59.06,97.33
129+04106,2020-03-21 00:40:00,59.90,85.70
129+04106,2020-03-21 00:50:00,61.48,87.30
129+04106,2020-03-21 01:00:00,60.91,79.50
129+04106,2020-03-21 01:10:00,63.78,79.30
129+04106,2020-03-21 01:20:00,59.04,90.70
129+04106,2020-03-21 01:30:00,57.00,91.00
129+04106,2020-03-21 01:40:00,54.67,79.20
129+04106,2020-03-21 01:50:00,58.77,96.70
129+04106,2020-03-21 02:00:00,57.48,96.00
129+04106,2020-03-21 02:10:00,54.17,84.50
129+04106,2020-03-21 02:20:00,52.50,84.60
129+04106,2020-03-21 02:30:00,54.66,98.50
129+04106,2020-03-21 02:40:00,56.58,94.10
129+04106,2020-03-21 02:50:00,64.30,46.80
129+04106,2020-03-21 03:00:00,62.27,77.60
129+04106,2020-03-21 03:10:00,59.54,97.75
129+04106,2020-03-21 03:20:00,63.89,78.30
129+04106,2020-03-21 03:30:00,65.62,77.50
129+04106,2020-03-21 03:40:00,61.27,81.20
129+04106,2020-03-21 03:50:00,66.81,77.50
129+04106,2020-03-21 04:00:00,65.33,81.10
129+04106,2020-03-21 04:10:00,76.89,17.60
129+04106,2020-03-21 04:20:00,68.72,66.60
129+04106,2020-03-21 04:30:00,65.06,85.40
129+04106,2020-03-21 04:40:00,63.37,69.80
129+04106,2020-03-21 04:50:00,66.10,95.20
129+04106,2020-03-21 05:00:00,67.87,91.80
129+04106,2020-03-21 05:10:00,64.13,78.70
129+04106,2020-03-21 05:20:00,62.87,100.00
129+04106,2020-03-21 05:30:00,63.96,99.80
129+04106,2020-03-21 05:40:00,63.47,100.00
129+04106,2020-03-21 05:50:00,63.49,99.90
129+04106,2020-03-21 06:00:00,62.10,95.00
129+04106,2020-03-21 06:10:00,62.55,100.00
129+04106,2020-03-21 06:20:00,63.33,100.00
129+04106,2020-03-21 06:30:00,65.74,100.00
129+04106,2020-03-21 06:40:00,65.77,100.00
129+04106,2020-03-21 06:50:00,65.64,91.80
129+04106,2020-03-21 07:00:00,66.04,95.10
129+04106,2020-03-21 07:10:00,62.59,100.00
129+04106,2020-03-21 07:20:00,64.94,100.00
129+04106,2020-03-21 07:30:00,67.18,100.00
129+04106,2020-03-21 07:40:00,69.70,100.00
129+04106,2020-03-21 07:50:00,67.79,100.00
129+04106,2020-03-21 08:00:00,66.48,100.00
129+04106,2020-03-21 08:10:00,66.98,100.00
129+04106,2020-03-21 08:20:00,63.24,100.00
129+04106,2020-03-21 08:30:00,68.69,99.60
129+04106,2020-03-21 08:40:00,69.88,100.00
129+04106,2020-03-21 08:50:00,66.70,100.00
129+04106,2020-03-21 09:00:00,65.92,100.00
129+04106,2020-03-21 09:10:00,65.83,99.70
129+04106,2020-03-21 09:20:00,66.38,100.00
129+04106,2020-03-21 09:30:00,66.06,97.40
129+04106,2020-03-21 09:40:00,66.29,100.00
129+04106,2020-03-21 09:50:00,62.24,100.00
129+04106,2020-03-21 10:00:00,62.97,100.00
129+04106,2020-03-21 10:10:00,65.58,100.00
129+04106,2020-03-21 10:20:00,64.68,100.00
129+04106,2020-03-21 10:30:00,63.87,100.00
129+04106,2020-03-21 10:40:00,65.47,100.00
129+04106,2020-03-21 10:50:00,66.19,100.00
129+04106,2020-03-21 11:00:00,65.17,100.00
129+04106,2020-03-21 11:10:00,66.19,100.00
129+04106,2020-03-21 11:20:00,63.58,100.00
129+04106,2020-03-21 11:30:00,63.86,100.00
129+04106,2020-03-21 11:40:00,64.48,100.00
129+04106,2020-03-21 11:50:00,65.74,100.00
129+04106,2020-03-21 12:00:00,65.28,100.00
129+04106,2020-03-21 12:10:00,63.38,100.00
129+04106,2020-03-21 12:20:00,66.28,100.00
129+04106,2020-03-21 12:30:00,62.27,100.00
129+04106,2020-03-21 12:40:00,64.58,100.00
129+04106,2020-03-21 12:50:00,63.39,100.00
129+04106,2020-03-21 13:00:00,63.46,100.00
129+04106,2020-03-21 13:10:00,64.69,100.00
129+04106,2020-03-21 13:20:00,64.79,100.00
129+04106,2020-03-21 13:30:00,62.98,100.00
129+04106,2020-03-21 13:40:00,61.56,100.00
129+04106,2020-03-21 13:50:00,63.78,100.00
129+04106,2020-03-21 14:00:00,60.32,100.00
129+04106,2020-03-21 14:10:00,62.89,100.00
129+04106,2020-03-21 14:20:00,60.76,100.00
129+04106,2020-03-21 14:30:00,62.40,100.00
129+04106,2020-03-21 14:40:00,58.81,100.00
129+04106,2020-03-21 14:50:00,59.60,100.00
129+04106,2020-03-21 15:00:00,58.19,100.00
129+04106,2020-03-21 15:10:00,58.27,100.00
129+04106,2020-03-21 15:20:00,58.83,100.00
129+04106,2020-03-21 15:30:00,67.14,100.00
129+04106,2020-03-21 15:40:00,63.96,100.00
129+04106,2020-03-21 15:50:00,63.08,100.00
129+04106,2020-03-21 16:00:00,64.06,100.00
129+04106,2020-03-21 16:10:00,63.38,100.00
129+04106,2020-03-21 16:20:00,63.68,100.00
129+04106,2020-03-21 16:30:00,66.07,100.00
129+04106,2020-03-21 16:40:00,66.19,100.00
129+04106,2020-03-21 16:50:00,64.89,100.00
129+04106,2020-03-21 17:00:00,63.67,100.00
129+04106,2020-03-21 17:10:00,68.48,100.00
129+04106,2020-03-21 17:20:00,65.77,100.00
129+04106,2020-03-21 17:30:00,65.18,100.00
129+04106,2020-03-21 17:40:00,64.88,100.00
129+04106,2020-03-21 17:50:00,64.77,100.00
129+04106,2020-03-21 18:00:00,63.13,100.00
129+04106,2020-03-21 18:10:00,62.98,100.00
129+04106,2020-03-21 18:20:00,63.78,100.00
129+04106,2020-03-21 18:30:00,66.08,97.40
129+04106,2020-03-21 18:40:00,65.48,100.00
129+04106,2020-03-21 18:50:00,60.46,100.00
129+04106,2020-03-21 19:00:00,65.28,99.90
129+04106,2020-03-21 19:10:00,66.16,100.00
129+04106,2020-03-21 19:20:00,61.79,100.00
129+04106,2020-03-21 19:30:00,62.86,100.00
129+04106,2020-03-21 19:40:00,63.78,100.00
129+04106,2020-03-21 19:50:00,65.38,96.10
129+04106,2020-03-21 20:00:00,63.01,98.20
129+04106,2020-03-21 20:10:00,61.09,100.00
129+04106,2020-03-21 20:20:00,63.57,100.00
129+04106,2020-03-21 20:30:00,63.76,99.10
129+04106,2020-03-21 20:40:00,61.57,100.00
129+04106,2020-03-21 20:50:00,62.50,100.00
129+04106,2020-03-21 21:00:00,61.47,99.80
129+04106,2020-03-21 21:10:00,66.54,66.40
129+04106,2020-03-21 21:20:00,66.05,72.40
129+04106,2020-03-21 21:30:00,61.00,99.20
129+04106,2020-03-21 21:40:00,65.99,97.90
129+04106,2020-03-21 21:50:00,65.49,100.00
129+04106,2020-03-21 22:00:00,64.11,99.50
129+04106,2020-03-21 22:10:00,64.07,100.00
129+04106,2020-03-21 22:20:00,62.85,100.00
129+04106,2020-03-21 22:30:00,59.57,100.00
129+04106,2020-03-21 22:40:00,61.86,100.00
129+04106,2020-03-21 22:50:00,61.88,100.00
129+04106,2020-03-21 23:00:00,58.87,89.20
129+04106,2020-03-21 23:10:00,64.55,63.80
129+04106,2020-03-21 23:20:00,67.48,56.80
129+04106,2020-03-21 23:30:00,66.23,83.90
129+04106,2020-03-21 23:40:00,61.69,87.90
129+04106,2020-03-21 23:50:00,57.56,49.70
129+04107,2020-03-21 00:00:00,46.27,48.70
129+04107,2020-03-21 00:10:00,64.19,97.90
129+04107,2020-03-21 00:20:00,55.00,99.60
129+04107,2020-03-21 00:30:00,61.78,98.50
129+04107,2020-03-21 00:40:00,59.04,96.70
129+04107,2020-03-21 00:50:00,57.55,95.00
129+04107,2020-03-21 01:00:00,62.19,87.00
129+04107,2020-03-21 01:10:00,63.09,84.90
129+04107,2020-03-21 01:20:00,60.23,98.90
129+04107,2020-03-21 01:30:00,58.00,99.00
129+04107,2020-03-21 01:40:00,59.27,97.00
129+04107,2020-03-21 01:50:00,58.29,85.90
129+04107,2020-03-21 02:00:00,58.20,88.70
129+04107,2020-03-21 02:10:00,57.02,92.80
129+04107,2020-03-21 02:20:00,55.40,93.30
129+04107,2020-03-21 02:30:00,56.25,99.25
129+04107,2020-03-21 02:40:00,57.67,95.60
129+04107,2020-03-21 02:50:00,65.44,51.20
129+04107,2020-03-21 03:00:00,60.55,94.90
129+04107,2020-03-21 03:10:00,61.57,92.30
129+04107,2020-03-21 03:20:00,65.14,89.60
129+04107,2020-03-21 03:30:00,66.83,77.10
129+04107,2020-03-21 03:40:00,62.23,85.90
129+04107,2020-03-21 03:50:00,63.71,74.10
129+04107,2020-03-21 04:00:00,60.15,86.40
129+04107,2020-03-21 04:10:00,76.33,29.40
129+04107,2020-03-21 04:20:00,67.35,90.00
129+04107,2020-03-21 04:30:00,66.87,99.70
129+04107,2020-03-21 04:40:00,65.30,96.60
129+04107,2020-03-21 04:50:00,67.59,98.00
129+04107,2020-03-21 05:00:00,69.79,94.40
129+04107,2020-03-21 05:10:00,69.35,90.60
129+04107,2020-03-21 05:20:00,67.16,100.00
129+04107,2020-03-21 05:30:00,67.06,98.80
129+04107,2020-03-21 05:40:00,64.65,88.80
129+04107,2020-03-21 05:50:00,65.90,100.00
129+04107,2020-03-21 06:00:00,66.42,100.00
129+04107,2020-03-21 06:10:00,64.91,100.00
129+04107,2020-03-21 06:20:00,63.42,100.00
129+04107,2020-03-21 06:30:00,66.25,100.00
129+04107,2020-03-21 06:40:00,66.37,100.00
129+04107,2020-03-21 06:50:00,68.20,100.00
129+04107,2020-03-21 07:00:00,67.01,100.00
129+04107,2020-03-21 07:10:00,65.77,100.00
129+04107,2020-03-21 07:20:00,68.40,97.60
129+04107,2020-03-21 07:30:00,68.07,100.00
129+04107,2020-03-21 07:40:00,71.39,100.00
129+04107,2020-03-21 07:50:00,67.66,100.00
129+04107,2020-03-21 08:00:00,70.00,100.00
129+04107,2020-03-21 08:10:00,66.71,100.00
129+04107,2020-03-21 08:20:00,64.48,100.00
129+04107,2020-03-21 08:30:00,69.57,100.00
129+04107,2020-03-21 08:40:00,70.69,100.00
129+04107,2020-03-21 08:50:00,67.95,100.00
129+04107,2020-03-21 09:00:00,63.39,99.60
129+04107,2020-03-21 09:10:00,64.13,99.90
129+04107,2020-03-21 09:20:00,68.96,100.00
129+04107,2020-03-21 09:30:00,68.47,95.40
129+04107,2020-03-21 09:40:00,69.60,97.30
129+04107,2020-03-21 09:50:00,63.39,100.00
129+04107,2020-03-21 10:00:00,63.56,100.00
129+04107,2020-03-21 10:10:00,64.38,100.00
129+04107,2020-03-21 10:20:00,64.96,100.00
129+04107,2020-03-21 10:30:00,63.85,100.00
129+04107,2020-03-21 10:40:00,65.73,100.00
129+04107,2020-03-21 10:50:00,65.68,100.00
129+04107,2020-03-21 11:00:00,64.89,100.00
129+04107,2020-03-21 11:10:00,64.56,100.00
129+04107,2020-03-21 11:20:00,65.07,100.00
129+04107,2020-03-21 11:30:00,63.74,100.00
129+04107,2020-03-21 11:40:00,64.46,100.00
129+04107,2020-03-21 11:50:00,62.67,100.00
129+04107,2020-03-21 12:00:00,65.60,100.00
129+04107,2020-03-21 12:10:00,62.26,100.00
129+04107,2020-03-21 12:20:00,67.87,100.00
129+04107,2020-03-21 12:30:00,65.68,100.00
129+04107,2020-03-21 12:40:00,65.90,100.00
129+04107,2020-03-21 12:50:00,64.39,100.00
129+04107,2020-03-21 13:00:00,64.16,100.00
129+04107,2020-03-21 13:10:00,64.82,100.00
129+04107,2020-03-21 13:20:00,63.99,100.00
129+04107,2020-03-21 13:30:00,62.79,100.00
129+04107,2020-03-21 13:40:00,64.73,100.00
129+04107,2020-03-21 13:50:00,65.69,100.00
129+04107,2020-03-21 14:00:00,63.09,100.00
129+04107,2020-03-21 14:10:00,62.92,100.00
129+04107,2020-03-21 14:20:00,64.27,100.00
129+04107,2020-03-21 14:30:00,63.67,100.00
129+04107,2020-03-21 14:40:00,60.34,100.00
129+04107,2020-03-21 14:50:00,56.13,100.00
129+04107,2020-03-21 15:00:00,58.26,100.00
129+04107,2020-03-21 15:10:00,60.20,100.00
129+04107,2020-03-21 15:20:00,62.60,100.00
129+04107,2020-03-21 15:30:00,66.52,100.00
129+04107,2020-03-21 15:40:00,63.47,100.00
129+04107,2020-03-21 15:50:00,63.01,100.00
129+04107,2020-03-21 16:00:00,65.29,100.00
129+04107,2020-03-21 16:10:00,64.48,100.00
129+04107,2020-03-21 16:20:00,65.67,100.00
129+04107,2020-03-21 16:30:00,67.86,100.00
129+04107,2020-03-21 16:40:00,66.89,100.00
129+04107,2020-03-21 16:50:00,65.09,100.00
129+04107,2020-03-21 17:00:00,63.99,100.00
129+04107,2020-03-21 17:10:00,67.95,100.00
129+04107,2020-03-21 17:20:00,68.06,100.00
129+04107,2020-03-21 17:30:00,67.58,100.00
129+04107,2020-03-21 17:40:00,68.29,100.00
129+04107,2020-03-21 17:50:00,65.66,100.00
129+04107,2020-03-21 18:00:00,64.03,100.00
129+04107,2020-03-21 18:10:00,63.92,100.00
129+04107,2020-03-21 18:20:00,64.55,100.00
129+04107,2020-03-21 18:30:00,68.18,98.60
129+04107,2020-03-21 18:40:00,66.59,100.00
129+04107,2020-03-21 18:50:00,61.90,100.00
129+04107,2020-03-21 19:00:00,61.74,100.00
129+04107,2020-03-21 19:10:00,66.47,100.00
129+04107,2020-03-21 19:20:00,62.84,100.00
129+04107,2020-03-21 19:30:00,68.39,100.00
129+04107,2020-03-21 19:40:00,67.58,100.00
129+04107,2020-03-21 19:50:00,66.38,99.20
129+04107,2020-03-21 20:00:00,67.62,89.90
129+04107,2020-03-21 20:10:00,64.44,100.00
129+04107,2020-03-21 20:20:00,64.32,100.00
129+04107,2020-03-21 20:30:00,62.85,100.00
129+04107,2020-03-21 20:40:00,63.42,100.00
129+04107,2020-03-21 20:50:00,64.89,99.90
129+04107,2020-03-21 21:00:00,63.66,100.00
129+04107,2020-03-21 21:10:00,67.45,82.40
129+04107,2020-03-21 21:20:00,56.58,62.90
129+04107,2020-03-21 21:30:00,59.21,100.00
129+04107,2020-03-21 21:40:00,66.75,95.30
129+04107,2020-03-21 21:50:00,66.38,100.00
129+04107,2020-03-21 22:00:00,62.56,100.00
129+04107,2020-03-21 22:10:00,63.24,100.00
129+04107,2020-03-21 22:20:00,62.56,100.00
129+04107,2020-03-21 22:30:00,60.00,100.00
129+04107,2020-03-21 22:40:00,62.63,100.00
129+04107,2020-03-21 22:50:00,64.76,100.00
129+04107,2020-03-21 23:00:00,62.69,94.60
129+04107,2020-03-21 23:10:00,65.10,83.90
129+04107,2020-03-21 23:20:00,69.65,64.40
129+04107,2020-03-21 23:30:00,71.10,41.50
129+04107,2020-03-21 23:40:00,66.85,64.00
129+04107,2020-03-21 23:50:00,61.48,41.90
129+04108,2020-03-21 00:00:00,51.30,48.70
129+04108,2020-03-21 00:10:00,63.66,97.90
129+04108,2020-03-21 00:20:00,63.00,99.60
129+04108,2020-03-21 00:30:00,61.10,98.50
129+04108,2020-03-21 00:40:00,60.61,96.70
129+04108,2020-03-21 00:50:00,61.91,95.00
129+04108,2020-03-21 01:00:00,60.78,87.00
129+04108,2020-03-21 01:10:00,64.43,84.90
129+04108,2020-03-21 01:20:00,60.98,98.90
129+04108,2020-03-21 01:30:00,62.00,99.00
129+04108,2020-03-21 01:40:00,60.33,97.00
129+04108,2020-03-21 01:50:00,59.09,85.90
129+04108,2020-03-21 02:00:00,58.00,88.70
129+04108,2020-03-21 02:10:00,59.72,92.80
129+04108,2020-03-21 02:20:00,55.90,93.30
129+04108,2020-03-21 02:30:00,56.25,99.25
129+04108,2020-03-21 02:40:00,58.89,95.60
129+04108,2020-03-21 02:50:00,69.34,51.20
129+04108,2020-03-21 03:00:00,60.90,94.90
129+04108,2020-03-21 03:10:00,61.43,92.30
129+04108,2020-03-21 03:20:00,63.29,89.60
129+04108,2020-03-21 03:30:00,68.23,77.10
129+04108,2020-03-21 03:40:00,61.08,85.90
129+04108,2020-03-21 03:50:00,66.07,74.10
129+04108,2020-03-21 04:00:00,60.42,86.40
129+04108,2020-03-21 04:10:00,75.45,29.40
129+04108,2020-03-21 04:20:00,68.79,90.00
129+04108,2020-03-21 04:30:00,67.38,99.70
129+04108,2020-03-21 04:40:00,65.88,96.60
129+04108,2020-03-21 04:50:00,68.17,98.00
129+04108,2020-03-21 05:00:00,69.08,94.40
129+04108,2020-03-21 05:10:00,70.16,90.60
129+04108,2020-03-21 05:20:00,67.58,100.00
129+04108,2020-03-21 05:30:00,67.48,98.80
129+04108,2020-03-21 05:40:00,64.84,88.80
129+04108,2020-03-21 05:50:00,67.18,100.00
129+04108,2020-03-21 06:00:00,66.17,100.00
129+04108,2020-03-21 06:10:00,65.21,100.00
129+04108,2020-03-21 06:20:00,63.48,100.00
129+04108,2020-03-21 06:30:00,69.06,100.00
129+04108,2020-03-21 06:40:00,65.88,100.00
129+04108,2020-03-21 06:50:00,65.04,100.00
129+04108,2020-03-21 07:00:00,66.74,100.00
129+04108,2020-03-21 07:10:00,67.37,100.00
129+04108,2020-03-21 07:20:00,68.58,97.60
129+04108,2020-03-21 07:30:00,66.68,100.00
129+04108,2020-03-21 07:40:00,70.59,100.00
129+04108,2020-03-21 07:50:00,68.08,100.00
129+04108,2020-03-21 08:00:00,67.50,100.00
129+04108,2020-03-21 08:10:00,67.26,100.00
129+04108,2020-03-21 08:20:00,66.29,100.00
129+04108,2020-03-21 08:30:00,67.42,100.00
129+04108,2020-03-21 08:40:00,69.38,100.00
129+04108,2020-03-21 08:50:00,69.34,100.00
129+04108,2020-03-21 09:00:00,67.15,99.60
129+04108,2020-03-21 09:10:00,66.44,99.90
129+04108,2020-03-21 09:20:00,72.67,100.00
129+04108,2020-03-21 09:30:00,72.20,95.40
129+04108,2020-03-21 09:40:00,70.29,97.30
129+04108,2020-03-21 09:50:00,65.97,100.00
129+04108,2020-03-21 10:00:00,65.80,100.00
129+04108,2020-03-21 10:10:00,64.45,100.00
129+04108,2020-03-21 10:20:00,67.59,100.00
129+04108,2020-03-21 10:30:00,65.14,100.00
129+04108,2020-03-21 10:40:00,67.23,100.00
129+04108,2020-03-21 10:50:00,67.18,100.00
129+04108,2020-03-21 11:00:00,65.18,100.00
129+04108,2020-03-21 11:10:00,65.28,100.00
129+04108,2020-03-21 11:20:00,65.69,100.00
129+04108,2020-03-21 11:30:00,65.10,100.00
129+04108,2020-03-21 11:40:00,68.59,100.00
129+04108,2020-03-21 11:50:00,66.07,100.00
129+04108,2020-03-21 12:00:00,68.58,100.00
129+04108,2020-03-21 12:10:00,65.11,100.00
129+04108,2020-03-21 12:20:00,66.82,100.00
129+04108,2020-03-21 12:30:00,66.88,100.00
129+04108,2020-03-21 12:40:00,66.50,100.00
129+04108,2020-03-21 12:50:00,66.19,100.00
129+04108,2020-03-21 13:00:00,65.89,100.00
129+04108,2020-03-21 13:10:00,63.65,100.00
129+04108,2020-03-21 13:20:00,62.09,100.00
129+04108,2020-03-21 13:30:00,61.57,100.00
129+04108,2020-03-21 13:40:00,65.14,100.00
129+04108,2020-03-21 13:50:00,66.69,100.00
129+04108,2020-03-21 14:00:00,64.08,100.00
129+04108,2020-03-21 14:10:00,65.49,100.00
129+04108,2020-03-21 14:20:00,66.68,100.00
129+04108,2020-03-21 14:30:00,67.48,100.00
129+04108,2020-03-21 14:40:00,64.07,100.00
129+04108,2020-03-21 14:50:00,61.52,100.00
129+04108,2020-03-21 15:00:00,59.94,100.00
129+04108,2020-03-21 15:10:00,62.88,100.00
129+04108,2020-03-21 15:20:00,65.53,100.00
129+04108,2020-03-21 15:30:00,67.51,100.00
129+04108,2020-03-21 15:40:00,64.67,100.00
129+04108,2020-03-21 15:50:00,66.36,100.00
129+04108,2020-03-21 16:00:00,68.70,100.00
129+04108,2020-03-21 16:10:00,67.59,100.00
129+04108,2020-03-21 16:20:00,67.08,100.00
129+04108,2020-03-21 16:30:00,69.24,100.00
129+04108,2020-03-21 16:40:00,68.07,100.00
129+04108,2020-03-21 16:50:00,67.28,100.00
129+04108,2020-03-21 17:00:00,65.99,100.00
129+04108,2020-03-21 17:10:00,67.95,100.00
129+04108,2020-03-21 17:20:00,71.39,100.00
129+04108,2020-03-21 17:30:00,70.79,100.00
129+04108,2020-03-21 17:40:00,70.88,100.00
129+04108,2020-03-21 17:50:00,68.58,100.00
129+04108,2020-03-21 18:00:00,68.57,100.00
129+04108,2020-03-21 18:10:00,66.09,100.00
129+04108,2020-03-21 18:20:00,65.37,100.00
129+04108,2020-03-21 18:30:00,69.59,98.60
129+04108,2020-03-21 18:40:00,70.08,100.00
129+04108,2020-03-21 18:50:00,65.96,100.00
129+04108,2020-03-21 19:00:00,67.50,100.00
129+04108,2020-03-21 19:10:00,69.61,100.00
129+04108,2020-03-21 19:20:00,66.17,100.00
129+04108,2020-03-21 19:30:00,67.92,100.00
129+04108,2020-03-21 19:40:00,66.74,100.00
129+04108,2020-03-21 19:50:00,66.88,99.20
129+04108,2020-03-21 20:00:00,67.90,89.90
129+04108,2020-03-21 20:10:00,65.49,100.00
129+04108,2020-03-21 20:20:00,66.95,100.00
129+04108,2020-03-21 20:30:00,64.62,100.00
129+04108,2020-03-21 20:40:00,62.97,100.00
129+04108,2020-03-21 20:50:00,66.40,99.90
129+04108,2020-03-21 21:00:00,63.17,100.00
129+04108,2020-03-21 21:10:00,64.50,82.40
129+04108,2020-03-21 21:20:00,69.38,62.90
129+04108,2020-03-21 21:30:00,65.74,100.00
129+04108,2020-03-21 21:40:00,67.28,95.30
129+04108,2020-03-21 21:50:00,67.20,100.00
129+04108,2020-03-21 22:00:00,66.01,100.00
129+04108,2020-03-21 22:10:00,62.16,100.00
129+04108,2020-03-21 22:20:00,63.85,100.00
129+04108,2020-03-21 22:30:00,63.78,100.00
129+04108,2020-03-21 22:40:00,65.67,100.00
129+04108,2020-03-21 22:50:00,66.80,100.00
129+04108,2020-03-21 23:00:00,63.86,94.60
