tmc,tstamp,speed
129P04099,2020-03-13 01:20:00,64.39,91.70
129P04099,2020-03-13 01:30:00,66.01,80.30
129P04099,2020-03-13 01:40:00,60.61,59.40
129P04099,2020-03-13 01:50:00,58.00,58.20
129P04099,2020-03-13 02:00:00,55.27,61.25
129P04099,2020-03-13 02:10:00,71.00,35.90
129P04099,2020-03-13 02:20:00,62.63,76.30
129P04099,2020-03-13 02:30:00,66.98,69.80
129P04099,2020-03-13 02:40:00,67.31,77.50
129P04099,2020-03-13 02:50:00,60.57,67.40
129P04099,2020-03-13 03:00:00,63.81,81.70
129P04099,2020-03-13 03:10:00,61.12,76.60
129P04099,2020-03-13 03:20:00,62.70,83.90
129P04099,2020-03-13 03:30:00,62.18,86.50
129P04099,2020-03-13 03:40:00,64.06,83.33
129P04099,2020-03-13 03:50:00,67.47,64.00
129P04099,2020-03-13 04:00:00,59.55,62.90
129P04099,2020-03-13 04:10:00,69.37,58.00
129P04099,2020-03-13 04:20:00,72.07,54.20
129P04099,2020-03-13 04:30:00,67.98,98.50
129P04099,2020-03-13 04:40:00,67.58,96.40
129P04099,2020-03-13 04:50:00,61.68,50.80
129P04099,2020-03-13 05:00:00,66.28,100.00
129P04099,2020-03-13 05:10:00,65.38,99.40
129P04099,2020-03-13 05:20:00,63.85,99.30
129P04099,2020-03-13 05:30:00,63.09,99.70
129P04099,2020-03-13 05:40:00,64.51,100.00
129P04099,2020-03-13 05:50:00,62.67,100.00
129P04099,2020-03-13 06:00:00,64.28,100.00
129P04099,2020-03-13 06:10:00,63.08,100.00
129P04099,2020-03-13 06:20:00,65.19,100.00
129P04099,2020-03-13 06:30:00,64.58,100.00
129P04099,2020-03-13 06:40:00,61.84,100.00
129P04099,2020-03-13 06:50:00,64.17,100.00
129P04099,2020-03-13 07:00:00,65.59,100.00
129P04099,2020-03-13 07:10:00,66.28,100.00
129P04099,2020-03-13 07:20:00,65.66,100.00
129P04099,2020-03-13 07:30:00,63.09,100.00
129P04099,2020-03-13 07:40:00,65.69,100.00
129P04099,2020-03-13 07:50:00,63.79,100.00
129P04099,2020-03-13 08:00:00,65.77,100.00
129P04099,2020-03-13 08:10:00,63.09,100.00
129P04099,2020-03-13 08:20:00,59.57,100.00
129P04099,2020-03-13 08:30:00,60.49,100.00
129P04099,2020-03-13 08:40:00,62.14,100.00
129P04099,2020-03-13 08:50:00,61.68,100.00
129P04099,2020-03-13 09:00:00,60.00,100.00
129P04099,2020-03-13 09:10:00,61.38,100.00
129P04099,2020-03-13 09:20:00,63.63,100.00
129P04099,2020-03-13 09:30:00,61.59,100.00
129P04099,2020-03-13 09:40:00,61.49,100.00
129P04099,2020-03-13 09:50:00,63.10,100.00
129P04099,2020-03-13 10:00:00,60.46,100.00
129P04099,2020-03-13 10:10:00,58.79,100.00
129P04099,2020-03-13 10:20:00,61.79,100.00
129P04099,2020-03-13 10:30:00,58.29,100.00
129P04099,2020-03-13 10:40:00,60.49,100.00
129P04099,2020-03-13 10:50:00,61.58,100.00
129P04099,2020-03-13 11:00:00,62.18,100.00
129P04099,2020-03-13 11:10:00,61.68,100.00
129P04099,2020-03-13 11:20:00,62.78,98.60
129P04099,2020-03-13 11:30:00,61.18,100.00
129P04099,2020-03-13 11:40:00,59.69,100.00
129P04099,2020-03-13 11:50:00,62.08,100.00
129P04099,2020-03-13 12:00:00,59.86,100.00
129P04099,2020-03-13 12:10:00,58.56,100.00
129P04099,2020-03-13 12:20:00,59.97,100.00
129P04099,2020-03-13 12:30:00,63.68,100.00
129P04099,2020-03-13 12:40:00,62.10,100.00
129P04099,2020-03-13 12:50:00,61.79,100.00
129P04099,2020-03-13 13:00:00,61.19,100.00
129P04099,2020-03-13 13:10:00,60.20,100.00
129P04099,2020-03-13 13:20:00,61.19,100.00
129P04099,2020-03-13 13:30:00,64.45,100.00
129P04099,2020-03-13 13:40:00,62.48,100.00
129P04099,2020-03-13 13:50:00,61.78,100.00
129P04099,2020-03-13 14:00:00,61.90,100.00
129P04099,2020-03-13 14:10:00,61.39,100.00
129P04099,2020-03-13 14:20:00,56.75,100.00
129P04099,2020-03-13 14:30:00,21.09,100.00
129P04099,2020-03-13 14:40:00,17.46,100.00
129P04099,2020-03-13 14:50:00,21.27,100.00
129P04099,2020-03-13 15:00:00,38.59,100.00
129P04099,2020-03-13 15:10:00,50.99,100.00
129P04099,2020-03-13 15:20:00,50.81,100.00
129P04099,2020-03-13 15:30:00,27.17,100.00
129P04099,2020-03-13 15:40:00,22.16,100.00
129P04099,2020-03-13 15:50:00,25.09,100.00
129P04099,2020-03-13 16:00:00,33.20,100.00
129P04099,2020-03-13 16:10:00,40.26,100.00
129P04099,2020-03-13 16:20:00,57.27,100.00
129P04099,2020-03-13 16:30:00,63.98,100.00
129P04099,2020-03-13 16:40:00,67.44,100.00
129P04099,2020-03-13 16:50:00,66.93,100.00
129P04099,2020-03-13 17:00:00,61.15,100.00
129P04099,2020-03-13 17:10:00,64.75,100.00
129P04099,2020-03-13 17:20:00,63.42,100.00
129P04099,2020-03-13 17:30:00,59.09,100.00
129P04099,2020-03-13 17:40:00,61.66,100.00
129P04099,2020-03-13 17:50:00,65.57,100.00
129P04099,2020-03-13 18:00:00,67.49,100.00
129P04099,2020-03-13 18:10:00,65.97,100.00
129P04099,2020-03-13 18:20:00,65.17,100.00
129P04099,2020-03-13 18:30:00,66.79,100.00
129P04099,2020-03-13 18:40:00,64.09,99.80
129P04099,2020-03-13 18:50:00,67.71,100.00
129P04099,2020-03-13 19:00:00,68.69,100.00
129P04099,2020-03-13 19:10:00,68.79,100.00
129P04099,2020-03-13 19:20:00,63.13,100.00
129P04099,2020-03-13 19:30:00,67.49,100.00
129P04099,2020-03-13 19:40:00,63.78,100.00
129P04099,2020-03-13 19:50:00,68.27,100.00
129P04099,2020-03-13 20:00:00,65.31,100.00
129P04099,2020-03-13 20:10:00,66.70,100.00
129P04099,2020-03-13 20:20:00,67.54,100.00
129P04099,2020-03-13 20:30:00,63.37,100.00
129P04099,2020-03-13 20:40:00,62.09,100.00
129P04099,2020-03-13 20:50:00,63.04,100.00
129P04099,2020-03-13 21:00:00,66.27,100.00
129P04099,2020-03-13 21:10:00,65.05,100.00
129P04099,2020-03-13 21:20:00,67.49,100.00
129P04099,2020-03-13 21:30:00,68.56,100.00
129P04099,2020-03-13 21:40:00,66.75,100.00
129P04099,2020-03-13 21:50:00,64.89,97.20
129P04099,2020-03-13 22:00:00,65.66,100.00
129P04099,2020-03-13 22:10:00,67.16,100.00
129P04099,2020-03-13 22:20:00,65.79,100.00
129P04099,2020-03-13 22:30:00,69.57,100.00
129P04099,2020-03-13 22:40:00,69.03,95.20
129P04099,2020-03-13 22:50:00,67.88,98.50
129P04099,2020-03-13 23:00:00,68.08,95.40
129P04099,2020-03-13 23:10:00,65.07,83.80
129P04099,2020-03-13 23:20:00,70.09,87.80
129P04099,2020-03-13 23:30:00,69.98,98.80
129P04099,2020-03-13 23:40:00,63.87,66.10
129P04099,2020-03-13 23:50:00,71.48,72.40
129P04132,2020-03-13 00:00:00,66.17,100.00
129P04132,2020-03-13 00:10:00,68.63,90.90
129P04132,2020-03-13 00:20:00,66.19,78.70
129P04132,2020-03-13 00:30:00,69.81,69.20
129P04132,2020-03-13 00:40:00,73.70,67.30
129P04132,2020-03-13 00:50:00,69.63,90.40
129P04132,2020-03-13 01:00:00,65.48,67.90
129P04132,2020-03-13 01:10:00,74.75,50.50
129P04132,2020-03-13 01:20:00,73.24,67.40
129P04132,2020-03-13 01:30:00,68.56,97.00
129P04132,2020-03-13 01:40:00,70.18,76.60
129P04132,2020-03-13 01:50:00,77.20,82.30
129P04132,2020-03-13 02:00:00,75.75,87.70
129P04132,2020-03-13 02:10:00,75.40,96.30
129P04132,2020-03-13 02:20:00,67.40,49.20
129P04132,2020-03-13 02:30:00,63.07,46.90
129P04132,2020-03-13 02:40:00,67.54,79.70
129P04132,2020-03-13 02:50:00,66.09,84.50
129P04132,2020-03-13 03:00:00,68.71,88.70
129P04132,2020-03-13 03:10:00,66.10,99.70
129P04132,2020-03-13 03:20:00,69.20,94.00
129P04132,2020-03-13 03:30:00,68.67,96.20
129P04132,2020-03-13 03:40:00,66.89,99.70
129P04132,2020-03-13 03:50:00,64.47,94.20
129P04132,2020-03-13 04:00:00,67.84,98.60
129P04132,2020-03-13 04:10:00,66.16,93.80
129P04132,2020-03-13 04:20:00,62.65,85.70
129P04132,2020-03-13 04:30:00,68.29,92.20
129P04132,2020-03-13 04:40:00,65.98,99.70
129P04132,2020-03-13 04:50:00,70.29,78.30
129P04132,2020-03-13 05:00:00,69.79,95.00
129P04132,2020-03-13 05:10:00,71.07,77.20
129P04132,2020-03-13 05:20:00,67.09,90.80
129P04132,2020-03-13 05:30:00,69.79,94.40
129P04132,2020-03-13 05:40:00,69.06,100.00
129P04132,2020-03-13 05:50:00,69.19,100.00
129P04132,2020-03-13 06:00:00,69.88,98.60
129P04132,2020-03-13 06:10:00,68.11,100.00
129P04132,2020-03-13 06:20:00,67.85,100.00
129P04132,2020-03-13 06:30:00,64.39,100.00
129P04132,2020-03-13 06:40:00,64.78,100.00
129P04132,2020-03-13 06:50:00,67.85,100.00
129P04132,2020-03-13 07:00:00,66.39,100.00
129P04132,2020-03-13 07:10:00,66.08,100.00
129P04132,2020-03-13 07:20:00,67.28,100.00
129P04132,2020-03-13 07:30:00,64.99,100.00
129P04132,2020-03-13 07:40:00,65.57,100.00
129P04132,2020-03-13 07:50:00,63.68,100.00
129P04132,2020-03-13 08:00:00,64.58,100.00
129P04132,2020-03-13 08:10:00,67.85,100.00
129P04132,2020-03-13 08:20:00,63.55,100.00
129P04132,2020-03-13 08:30:00,62.95,100.00
129P04132,2020-03-13 08:40:00,61.79,100.00
129P04132,2020-03-13 08:50:00,57.27,100.00
129P04132,2020-03-13 09:00:00,60.28,100.00
129P04132,2020-03-13 09:10:00,59.79,100.00
129P04132,2020-03-13 09:20:00,59.74,100.00
129P04132,2020-03-13 09:30:00,61.43,100.00
129P04132,2020-03-13 09:40:00,64.68,100.00
129P04132,2020-03-13 09:50:00,67.77,100.00
129P04132,2020-03-13 10:00:00,66.48,100.00
129P04132,2020-03-13 10:10:00,65.18,100.00
129P04132,2020-03-13 10:20:00,62.99,100.00
129P04132,2020-03-13 10:30:00,65.27,100.00
129P04132,2020-03-13 10:40:00,65.35,100.00
129P04132,2020-03-13 10:50:00,62.07,100.00
129P04132,2020-03-13 11:00:00,62.99,100.00
129P04132,2020-03-13 11:10:00,65.78,100.00
129P04132,2020-03-13 11:20:00,64.58,100.00
129P04132,2020-03-13 11:30:00,66.42,100.00
129P04132,2020-03-13 11:40:00,67.97,100.00
129P04132,2020-03-13 11:50:00,65.90,100.00
129P04132,2020-03-13 12:00:00,66.08,100.00
129P04132,2020-03-13 12:10:00,69.88,100.00
129P04132,2020-03-13 12:20:00,64.97,100.00
129P04132,2020-03-13 12:30:00,67.46,100.00
129P04132,2020-03-13 12:40:00,67.28,100.00
129P04132,2020-03-13 12:50:00,68.78,100.00
129P04132,2020-03-13 13:00:00,69.09,100.00
129P04132,2020-03-13 13:10:00,68.99,100.00
129P04132,2020-03-13 13:20:00,68.48,100.00
129P04132,2020-03-13 13:30:00,66.78,100.00
129P04132,2020-03-13 13:40:00,64.58,100.00
129P04132,2020-03-13 13:50:00,64.69,100.00
129P04132,2020-03-13 14:00:00,64.69,100.00
129P04132,2020-03-13 14:10:00,65.29,100.00
129P04132,2020-03-13 14:20:00,64.68,100.00
129P04132,2020-03-13 14:30:00,65.97,100.00
129P04132,2020-03-13 14:40:00,65.68,100.00
129P04132,2020-03-13 14:50:00,65.60,100.00
129P04132,2020-03-13 15:00:00,65.08,100.00
129P04132,2020-03-13 15:10:00,61.99,100.00
129P04132,2020-03-13 15:20:00,63.56,100.00
129P04132,2020-03-13 15:30:00,65.47,100.00
129P04132,2020-03-13 15:40:00,51.02,100.00
129P04132,2020-03-13 15:50:00,13.72,100.00
129P04132,2020-03-13 16:00:00,8.90,100.00
129P04132,2020-03-13 16:10:00,13.23,100.00
129P04132,2020-03-13 16:20:00,32.69,100.00
129P04132,2020-03-13 16:30:00,34.89,100.00
129P04132,2020-03-13 16:40:00,47.87,100.00
129P04132,2020-03-13 16:50:00,66.13,100.00
129P04132,2020-03-13 17:00:00,67.17,100.00
129P04132,2020-03-13 17:10:00,63.48,100.00
129P04132,2020-03-13 17:20:00,63.59,100.00
129P04132,2020-03-13 17:30:00,65.05,100.00
129P04132,2020-03-13 17:40:00,68.58,100.00
129P04132,2020-03-13 17:50:00,66.96,100.00
129P04132,2020-03-13 18:00:00,66.90,100.00
129P04132,2020-03-13 18:10:00,69.78,100.00
129P04132,2020-03-13 18:20:00,70.05,100.00
129P04132,2020-03-13 18:30:00,68.52,100.00
129P04132,2020-03-13 18:40:00,68.38,100.00
129P04132,2020-03-13 18:50:00,69.69,100.00
129P04132,2020-03-13 19:00:00,65.68,100.00
129P04132,2020-03-13 19:10:00,67.58,100.00
129P04132,2020-03-13 19:20:00,67.18,100.00
129P04132,2020-03-13 19:30:00,67.59,100.00
129P04132,2020-03-13 19:40:00,66.69,100.00
129P04132,2020-03-13 19:50:00,66.39,100.00
129P04132,2020-03-13 20:00:00,67.37,100.00
129P04132,2020-03-13 20:10:00,68.35,100.00
129P04132,2020-03-13 20:20:00,70.69,100.00
129P04132,2020-03-13 20:30:00,69.67,100.00
129P04132,2020-03-13 20:40:00,67.37,100.00
129P04132,2020-03-13 20:50:00,69.15,100.00
129P04132,2020-03-13 21:00:00,71.18,100.00
129P04132,2020-03-13 21:10:00,68.76,100.00
129P04132,2020-03-13 21:20:00,67.28,100.00
129P04132,2020-03-13 21:30:00,69.54,100.00
129P04132,2020-03-13 21:40:00,68.27,100.00
129P04132,2020-03-13 21:50:00,66.76,100.00
129P04132,2020-03-13 22:00:00,66.74,100.00
129P04132,2020-03-13 22:10:00,67.30,100.00
129P04132,2020-03-13 22:20:00,67.88,100.00
129P04132,2020-03-13 22:30:00,68.29,100.00
129P04132,2020-03-13 22:40:00,69.69,100.00
129P04132,2020-03-13 22:50:00,65.68,100.00
129P04132,2020-03-13 23:00:00,65.99,100.00
129P04132,2020-03-13 23:10:00,68.85,100.00
129P04132,2020-03-13 23:20:00,71.69,93.20
129P04132,2020-03-13 23:30:00,68.57,94.90
129P04132,2020-03-13 23:40:00,67.46,100.00
129P04132,2020-03-13 23:50:00,70.76,100.00
129P04131,2020-03-13 00:00:00,71.17,100.00
129P04131,2020-03-13 00:10:00,69.47,90.90
129P04131,2020-03-13 00:20:00,67.49,78.70
129P04131,2020-03-13 00:30:00,71.05,69.20
129P04131,2020-03-13 00:40:00,73.35,67.30
129P04131,2020-03-13 00:50:00,70.35,90.40
129P04131,2020-03-13 01:00:00,64.58,67.90
129P04131,2020-03-13 01:10:00,73.98,50.50
129P04131,2020-03-13 01:20:00,71.95,67.40
129P04131,2020-03-13 01:30:00,72.03,97.00
129P04131,2020-03-13 01:40:00,76.46,76.60
129P04131,2020-03-13 01:50:00,76.38,82.30
129P04131,2020-03-13 02:00:00,72.11,87.70
129P04131,2020-03-13 02:10:00,71.44,96.30
129P04131,2020-03-13 02:20:00,67.07,49.20
129P04131,2020-03-13 02:30:00,64.39,46.90
129P04131,2020-03-13 02:40:00,66.14,79.70
129P04131,2020-03-13 02:50:00,65.17,84.50
129P04131,2020-03-13 03:00:00,66.87,88.70
129P04131,2020-03-13 03:10:00,66.39,99.70
129P04131,2020-03-13 03:20:00,65.29,94.00
129P04131,2020-03-13 03:30:00,64.06,96.20
129P04131,2020-03-13 03:40:00,66.76,99.70
129P04131,2020-03-13 03:50:00,64.18,94.20
129P04131,2020-03-13 04:00:00,65.03,98.60
129P04131,2020-03-13 04:10:00,64.34,93.80
129P04131,2020-03-13 04:20:00,63.55,85.70
129P04131,2020-03-13 04:30:00,66.79,92.20
129P04131,2020-03-13 04:40:00,65.76,99.70
129P04131,2020-03-13 04:50:00,70.35,78.30
129P04131,2020-03-13 05:00:00,67.54,95.00
129P04131,2020-03-13 05:10:00,70.99,77.20
129P04131,2020-03-13 05:20:00,66.82,90.80
129P04131,2020-03-13 05:30:00,68.47,94.40
129P04131,2020-03-13 05:40:00,69.28,100.00
129P04131,2020-03-13 05:50:00,68.39,100.00
129P04131,2020-03-13 06:00:00,71.20,98.60
129P04131,2020-03-13 06:10:00,68.28,100.00
129P04131,2020-03-13 06:20:00,66.69,100.00
129P04131,2020-03-13 06:30:00,63.79,100.00
129P04131,2020-03-13 06:40:00,64.66,100.00
129P04131,2020-03-13 06:50:00,67.15,100.00
129P04131,2020-03-13 07:00:00,69.38,100.00
129P04131,2020-03-13 07:10:00,68.38,100.00
129P04131,2020-03-13 07:20:00,71.58,100.00
129P04131,2020-03-13 07:30:00,69.17,100.00
129P04131,2020-03-13 07:40:00,72.58,100.00
129P04131,2020-03-13 07:50:00,70.13,100.00
129P04131,2020-03-13 08:00:00,69.99,100.00
129P04131,2020-03-13 08:10:00,71.47,100.00
129P04131,2020-03-13 08:20:00,68.37,100.00
129P04131,2020-03-13 08:30:00,67.77,100.00
129P04131,2020-03-13 08:40:00,65.79,100.00
129P04131,2020-03-13 08:50:00,64.79,100.00
129P04131,2020-03-13 09:00:00,63.19,100.00
129P04131,2020-03-13 09:10:00,63.38,100.00
129P04131,2020-03-13 09:20:00,64.34,100.00
129P04131,2020-03-13 09:30:00,64.99,100.00
129P04131,2020-03-13 09:40:00,68.58,100.00
129P04131,2020-03-13 09:50:00,70.98,100.00
129P04131,2020-03-13 10:00:00,68.55,100.00
129P04131,2020-03-13 10:10:00,65.57,100.00
129P04131,2020-03-13 10:20:00,64.39,100.00
129P04131,2020-03-13 10:30:00,65.39,100.00
129P04131,2020-03-13 10:40:00,63.98,100.00
129P04131,2020-03-13 10:50:00,64.39,100.00
129P04131,2020-03-13 11:00:00,63.59,100.00
129P04131,2020-03-13 11:10:00,65.39,100.00
129P04131,2020-03-13 11:20:00,64.39,100.00
129P04131,2020-03-13 11:30:00,65.18,100.00
129P04131,2020-03-13 11:40:00,67.55,100.00
129P04131,2020-03-13 11:50:00,65.19,100.00
129P04131,2020-03-13 12:00:00,66.39,100.00
129P04131,2020-03-13 12:10:00,68.79,100.00
129P04131,2020-03-13 12:20:00,66.59,100.00
129P04131,2020-03-13 12:30:00,67.19,100.00
129P04131,2020-03-13 12:40:00,68.79,100.00
129P04131,2020-03-13 12:50:00,68.98,100.00
129P04131,2020-03-13 13:00:00,69.59,100.00
129P04131,2020-03-13 13:10:00,69.37,100.00
129P04131,2020-03-13 13:20:00,67.99,100.00
129P04131,2020-03-13 13:30:00,67.00,100.00
129P04131,2020-03-13 13:40:00,66.19,100.00
129P04131,2020-03-13 13:50:00,64.79,100.00
129P04131,2020-03-13 14:00:00,65.39,100.00
129P04131,2020-03-13 14:10:00,66.19,100.00
129P04131,2020-03-13 14:20:00,64.79,100.00
129P04131,2020-03-13 14:30:00,67.77,100.00
129P04131,2020-03-13 14:40:00,67.19,100.00
129P04131,2020-03-13 14:50:00,65.10,100.00
129P04131,2020-03-13 15:00:00,65.20,100.00
129P04131,2020-03-13 15:10:00,64.79,100.00
129P04131,2020-03-13 15:20:00,65.59,100.00
129P04131,2020-03-13 15:30:00,67.00,100.00
129P04131,2020-03-13 15:40:00,65.75,100.00
129P04131,2020-03-13 15:50:00,24.84,100.00
129P04131,2020-03-13 16:00:00,8.95,100.00
129P04131,2020-03-13 16:10:00,12.77,100.00
129P04131,2020-03-13 16:20:00,26.61,100.00
129P04131,2020-03-13 16:30:00,54.23,100.00
129P04131,2020-03-13 16:40:00,67.45,100.00
129P04131,2020-03-13 16:50:00,70.07,100.00
129P04131,2020-03-13 17:00:00,70.79,100.00
129P04131,2020-03-13 17:10:00,67.59,100.00
129P04131,2020-03-13 17:20:00,67.39,100.00
129P04131,2020-03-13 17:30:00,68.99,100.00
129P04131,2020-03-13 17:40:00,71.78,100.00
129P04131,2020-03-13 17:50:00,71.39,100.00
129P04131,2020-03-13 18:00:00,70.19,100.00
129P04131,2020-03-13 18:10:00,71.99,100.00
129P04131,2020-03-13 18:20:00,73.17,100.00
129P04131,2020-03-13 18:30:00,71.96,100.00
129P04131,2020-03-13 18:40:00,71.39,100.00
129P04131,2020-03-13 18:50:00,72.58,100.00
129P04131,2020-03-13 19:00:00,70.59,100.00
129P04131,2020-03-13 19:10:00,71.28,100.00
129P04131,2020-03-13 19:20:00,70.59,100.00
129P04131,2020-03-13 19:30:00,70.59,100.00
129P04131,2020-03-13 19:40:00,69.79,100.00
129P04131,2020-03-13 19:50:00,69.39,100.00
129P04131,2020-03-13 20:00:00,68.80,100.00
129P04131,2020-03-13 20:10:00,69.86,100.00
129P04131,2020-03-13 20:20:00,72.99,100.00
129P04131,2020-03-13 20:30:00,71.18,100.00
129P04131,2020-03-13 20:40:00,71.38,100.00
129P04131,2020-03-13 20:50:00,70.98,100.00
129P04131,2020-03-13 21:00:00,73.78,100.00
129P04131,2020-03-13 21:10:00,70.37,100.00
129P04131,2020-03-13 21:20:00,67.67,100.00
129P04131,2020-03-13 21:30:00,69.73,100.00
129P04131,2020-03-13 21:40:00,69.99,100.00
129P04131,2020-03-13 21:50:00,68.99,100.00
129P04131,2020-03-13 22:00:00,68.46,100.00
129P04131,2020-03-13 22:10:00,69.39,100.00
129P04131,2020-03-13 22:20:00,69.28,100.00
129P04131,2020-03-13 22:30:00,68.78,100.00
129P04131,2020-03-13 22:40:00,70.39,100.00
129P04131,2020-03-13 22:50:00,66.16,100.00
129P04131,2020-03-13 23:00:00,66.79,100.00
129P04131,2020-03-13 23:10:00,68.37,100.00
129P04131,2020-03-13 23:20:00,72.39,93.20
129P04131,2020-03-13 23:30:00,67.14,94.90
129P04131,2020-03-13 23:40:00,69.48,100.00
129P04131,2020-03-13 23:50:00,71.58,100.00
129P04098,2020-03-13 00:00:00,67.32,67.50
129P04098,2020-03-13 00:10:00,66.22,65.20
129P04098,2020-03-13 00:20:00,63.49,65.90
129P04098,2020-03-13 00:30:00,66.17,60.30
129P04098,2020-03-13 00:40:00,66.26,96.80
129P04098,2020-03-13 00:50:00,66.49,99.00
129P04098,2020-03-13 01:00:00,68.60,90.90
129P04098,2020-03-13 01:10:00,64.38,86.50
129P04098,2020-03-13 01:20:00,66.58,97.50
129P04098,2020-03-13 01:30:00,69.74,79.50
129P04098,2020-03-13 01:40:00,67.19,96.40
129P04098,2020-03-13 01:50:00,62.12,75.88
129P04098,2020-03-13 02:00:00,63.69,91.00
129P04098,2020-03-13 02:10:00,62.58,89.20
129P04098,2020-03-13 02:20:00,66.00,97.50
129P04098,2020-03-13 02:30:00,66.00,95.80
129P04098,2020-03-13 02:40:00,,
129P04098,2020-03-13 02:50:00,66.00,95.63
129P04098,2020-03-13 03:00:00,72.83,45.00
129P04098,2020-03-13 03:10:00,77.00,33.67
129P04098,2020-03-13 03:20:00,61.63,47.50
129P04098,2020-03-13 03:30:00,57.45,49.80
129P04098,2020-03-13 03:40:00,61.64,86.78
129P04098,2020-03-13 03:50:00,62.74,99.25
129P04098,2020-03-13 04:00:00,61.00,99.89
129P04098,2020-03-13 04:10:00,65.35,70.50
129P04098,2020-03-13 04:20:00,69.13,52.60
129P04098,2020-03-13 04:30:00,67.91,49.90
129P04098,2020-03-13 04:40:00,71.55,32.89
129P04098,2020-03-13 04:50:00,65.91,73.20
129P04098,2020-03-13 05:00:00,68.58,97.40
129P04098,2020-03-13 05:10:00,64.54,77.30
129P04098,2020-03-13 05:20:00,63.16,88.60
129P04098,2020-03-13 05:30:00,64.88,96.40
129P04098,2020-03-13 05:40:00,67.08,93.20
129P04098,2020-03-13 05:50:00,71.18,60.90
129P04098,2020-03-13 06:00:00,74.40,41.60
129P04098,2020-03-13 06:10:00,69.90,87.50
129P04098,2020-03-13 06:20:00,69.90,100.00
129P04098,2020-03-13 06:30:00,66.67,100.00
129P04098,2020-03-13 06:40:00,66.68,95.30
129P04098,2020-03-13 06:50:00,68.39,99.70
129P04098,2020-03-13 07:00:00,69.48,100.00
129P04098,2020-03-13 07:10:00,68.16,100.00
129P04098,2020-03-13 07:20:00,65.03,100.00
129P04098,2020-03-13 07:30:00,64.79,100.00
129P04098,2020-03-13 07:40:00,67.26,100.00
129P04098,2020-03-13 07:50:00,68.79,100.00
129P04098,2020-03-13 08:00:00,68.88,100.00
129P04098,2020-03-13 08:10:00,67.26,100.00
129P04098,2020-03-13 08:20:00,62.98,100.00
129P04098,2020-03-13 08:30:00,65.49,100.00
129P04098,2020-03-13 08:40:00,67.06,100.00
129P04098,2020-03-13 08:50:00,66.75,100.00
129P04098,2020-03-13 09:00:00,63.59,100.00
129P04098,2020-03-13 09:10:00,66.63,100.00
129P04098,2020-03-13 09:20:00,64.16,100.00
129P04098,2020-03-13 09:30:00,66.97,96.10
129P04098,2020-03-13 09:40:00,65.89,100.00
129P04098,2020-03-13 09:50:00,65.49,100.00
129P04098,2020-03-13 10:00:00,65.05,100.00
129P04098,2020-03-13 10:10:00,62.75,100.00
129P04098,2020-03-13 10:20:00,65.62,100.00
129P04098,2020-03-13 10:30:00,62.30,100.00
129P04098,2020-03-13 10:40:00,64.19,100.00
129P04098,2020-03-13 10:50:00,64.46,100.00
129P04098,2020-03-13 11:00:00,65.77,100.00
129P04098,2020-03-13 11:10:00,66.49,100.00
129P04098,2020-03-13 11:20:00,66.04,95.80
129P04098,2020-03-13 11:30:00,61.99,100.00
129P04098,2020-03-13 11:40:00,62.94,100.00
129P04098,2020-03-13 11:50:00,67.59,100.00
129P04098,2020-03-13 12:00:00,63.63,100.00
129P04098,2020-03-13 12:10:00,61.99,100.00
129P04098,2020-03-13 12:20:00,63.85,100.00
129P04098,2020-03-13 12:30:00,67.68,100.00
129P04098,2020-03-13 12:40:00,66.59,100.00
129P04098,2020-03-13 12:50:00,66.86,100.00
129P04098,2020-03-13 13:00:00,65.47,100.00
129P04098,2020-03-13 13:10:00,63.09,100.00
129P04098,2020-03-13 13:20:00,64.98,100.00
129P04098,2020-03-13 13:30:00,67.92,100.00
129P04098,2020-03-13 13:40:00,65.57,100.00
129P04098,2020-03-13 13:50:00,64.96,100.00
129P04098,2020-03-13 14:00:00,64.37,100.00
129P04098,2020-03-13 14:10:00,64.97,100.00
129P04098,2020-03-13 14:20:00,65.18,100.00
129P04098,2020-03-13 14:30:00,58.45,100.00
129P04098,2020-03-13 14:40:00,26.86,100.00
129P04098,2020-03-13 14:50:00,19.20,100.00
129P04098,2020-03-13 15:00:00,28.55,100.00
129P04098,2020-03-13 15:10:00,52.31,100.00
129P04098,2020-03-13 15:20:00,62.19,100.00
129P04098,2020-03-13 15:30:00,62.31,100.00
129P04098,2020-03-13 15:40:00,35.64,100.00
129P04098,2020-03-13 15:50:00,23.71,100.00
129P04098,2020-03-13 16:00:00,45.56,100.00
129P04098,2020-03-13 16:10:00,70.30,100.00
129P04098,2020-03-13 16:20:00,67.69,100.00
129P04098,2020-03-13 16:30:00,68.99,100.00
129P04098,2020-03-13 16:40:00,69.59,100.00
129P04098,2020-03-13 16:50:00,71.36,100.00
129P04098,2020-03-13 17:00:00,67.58,100.00
129P04098,2020-03-13 17:10:00,68.18,100.00
129P04098,2020-03-13 17:20:00,66.87,100.00
129P04098,2020-03-13 17:30:00,66.40,99.20
129P04098,2020-03-13 17:40:00,68.49,100.00
129P04098,2020-03-13 17:50:00,70.90,100.00
129P04098,2020-03-13 18:00:00,73.09,100.00
129P04098,2020-03-13 18:10:00,71.69,100.00
129P04098,2020-03-13 18:20:00,67.68,100.00
129P04098,2020-03-13 18:30:00,69.60,100.00
129P04098,2020-03-13 18:40:00,69.09,99.10
129P04098,2020-03-13 18:50:00,71.46,100.00
