tmc,tstamp,speed
129P04134,2020-03-20 10:10:00,60.47,81.50
129P04134,2020-03-20 10:20:00,57.39,89.10
129P04134,2020-03-20 10:30:00,56.94,98.30
129P04134,2020-03-20 10:40:00,58.00,89.50
129P04134,2020-03-20 10:50:00,59.47,93.00
129P04134,2020-03-20 11:00:00,57.29,99.80
129P04134,2020-03-20 11:10:00,60.84,95.30
129P04134,2020-03-20 11:20:00,60.15,76.30
129P04134,2020-03-20 11:30:00,56.88,99.90
129P04134,2020-03-20 11:40:00,56.38,100.00
129P04134,2020-03-20 11:50:00,58.27,100.00
129P04134,2020-03-20 12:00:00,57.77,98.90
129P04134,2020-03-20 12:10:00,62.71,85.30
129P04134,2020-03-20 12:20:00,59.82,87.60
129P04134,2020-03-20 12:30:00,54.51,96.90
129P04134,2020-03-20 12:40:00,60.08,99.50
129P04134,2020-03-20 12:50:00,60.56,86.20
129P04134,2020-03-20 13:00:00,57.59,97.10
129P04134,2020-03-20 13:10:00,61.97,100.00
129P04134,2020-03-20 13:20:00,60.25,100.00
129P04134,2020-03-20 13:30:00,59.80,100.00
129P04134,2020-03-20 13:40:00,60.05,100.00
129P04134,2020-03-20 13:50:00,62.59,85.70
129P04134,2020-03-20 14:00:00,62.11,99.10
129P04134,2020-03-20 14:10:00,60.87,99.50
129P04134,2020-03-20 14:20:00,57.99,93.60
129P04134,2020-03-20 14:30:00,56.89,100.00
129P04134,2020-03-20 14:40:00,43.26,100.00
129P04134,2020-03-20 14:50:00,57.28,92.60
129P04134,2020-03-20 15:00:00,58.76,99.90
129P04134,2020-03-20 15:10:00,57.71,100.00
129P04134,2020-03-20 15:20:00,61.03,100.00
129P04134,2020-03-20 15:30:00,61.78,98.50
129P04134,2020-03-20 15:40:00,63.06,99.90
129P04134,2020-03-20 15:50:00,56.34,96.30
129P04134,2020-03-20 16:00:00,60.37,98.60
129P04134,2020-03-20 16:10:00,61.03,100.00
129P04134,2020-03-20 16:20:00,58.17,100.00
129P04134,2020-03-20 16:30:00,61.02,96.80
129P04134,2020-03-20 16:40:00,58.60,100.00
129P04134,2020-03-20 16:50:00,55.38,75.20
129P04134,2020-03-20 17:00:00,64.00,99.20
129P04134,2020-03-20 17:10:00,68.74,87.50
129P04134,2020-03-20 17:20:00,60.92,100.00
129P04134,2020-03-20 17:30:00,59.71,100.00
129P04134,2020-03-20 17:40:00,62.90,97.00
129P04134,2020-03-20 17:50:00,62.66,95.90
129P04134,2020-03-20 18:00:00,64.57,93.60
129P04134,2020-03-20 18:10:00,59.77,84.10
129P04134,2020-03-20 18:20:00,61.81,90.10
129P04134,2020-03-20 18:30:00,57.16,89.00
129P04134,2020-03-20 18:40:00,59.60,86.40
129P04134,2020-03-20 18:50:00,63.93,65.30
129P04134,2020-03-20 19:00:00,61.50,59.60
129P04134,2020-03-20 19:10:00,64.61,73.00
129P04134,2020-03-20 19:20:00,64.37,74.70
129P04134,2020-03-20 19:30:00,55.21,96.50
129P04134,2020-03-20 19:40:00,56.98,83.80
129P04134,2020-03-20 19:50:00,59.59,80.10
129P04134,2020-03-20 20:00:00,58.28,93.80
129P04134,2020-03-20 20:10:00,61.79,73.40
129P04134,2020-03-20 20:20:00,65.54,47.20
129P04134,2020-03-20 20:30:00,63.25,79.80
129P04134,2020-03-20 20:40:00,60.51,94.40
129P04134,2020-03-20 20:50:00,60.57,91.90
129P04134,2020-03-20 21:00:00,58.50,64.50
129P04134,2020-03-20 21:10:00,60.70,94.50
129P04134,2020-03-20 21:20:00,65.58,83.80
129P04134,2020-03-20 21:30:00,58.84,71.50
129P04134,2020-03-20 21:40:00,63.87,81.90
129P04134,2020-03-20 21:50:00,67.18,64.50
129P04134,2020-03-20 22:00:00,55.04,96.60
129P04134,2020-03-20 22:10:00,69.10,56.30
129P04134,2020-03-20 22:20:00,64.46,88.80
129P04134,2020-03-20 22:30:00,59.36,100.00
129P04134,2020-03-20 22:40:00,58.79,100.00
129P04134,2020-03-20 22:50:00,57.87,100.00
129P04134,2020-03-20 23:00:00,54.32,78.33
129P04134,2020-03-20 23:10:00,71.36,43.25
129P04134,2020-03-20 23:20:00,59.72,67.70
129P04134,2020-03-20 23:30:00,54.58,59.90
129P04134,2020-03-20 23:40:00,61.20,71.80
129P04134,2020-03-20 23:50:00,63.15,75.30
129P04133,2020-03-20 00:00:00,70.47,77.20
129P04133,2020-03-20 00:10:00,74.15,88.30
129P04133,2020-03-20 00:20:00,71.69,74.00
129P04133,2020-03-20 00:30:00,74.68,72.20
129P04133,2020-03-20 00:40:00,70.52,52.70
129P04133,2020-03-20 00:50:00,70.58,90.70
129P04133,2020-03-20 01:00:00,67.62,64.80
129P04133,2020-03-20 01:10:00,68.79,88.20
129P04133,2020-03-20 01:20:00,67.85,86.90
129P04133,2020-03-20 01:30:00,68.04,81.40
129P04133,2020-03-20 01:40:00,68.47,82.70
129P04133,2020-03-20 01:50:00,68.09,88.70
129P04133,2020-03-20 02:00:00,66.39,93.70
129P04133,2020-03-20 02:10:00,66.28,94.00
129P04133,2020-03-20 02:20:00,67.71,90.40
129P04133,2020-03-20 02:30:00,67.58,98.60
129P04133,2020-03-20 02:40:00,70.38,83.90
129P04133,2020-03-20 02:50:00,70.86,86.40
129P04133,2020-03-20 03:00:00,71.36,78.50
129P04133,2020-03-20 03:10:00,64.64,61.60
129P04133,2020-03-20 03:20:00,59.80,36.20
129P04133,2020-03-20 03:30:00,67.02,92.80
129P04133,2020-03-20 03:40:00,71.71,60.00
129P04133,2020-03-20 03:50:00,69.68,79.63
129P04133,2020-03-20 04:00:00,65.41,61.70
129P04133,2020-03-20 04:10:00,67.41,84.30
129P04133,2020-03-20 04:20:00,72.75,71.30
129P04133,2020-03-20 04:30:00,68.03,89.60
129P04133,2020-03-20 04:40:00,74.39,60.20
129P04133,2020-03-20 04:50:00,69.23,63.30
129P04133,2020-03-20 05:00:00,66.19,63.70
129P04133,2020-03-20 05:10:00,68.39,93.90
129P04133,2020-03-20 05:20:00,68.65,81.60
129P04133,2020-03-20 05:30:00,69.08,99.10
129P04133,2020-03-20 05:40:00,67.38,99.40
129P04133,2020-03-20 05:50:00,70.74,79.30
129P04133,2020-03-20 06:00:00,66.29,100.00
129P04133,2020-03-20 06:10:00,67.84,100.00
129P04133,2020-03-20 06:20:00,68.26,100.00
129P04133,2020-03-20 06:30:00,68.85,100.00
129P04133,2020-03-20 06:40:00,67.87,100.00
129P04133,2020-03-20 06:50:00,66.98,100.00
129P04133,2020-03-20 07:00:00,69.19,100.00
129P04133,2020-03-20 07:10:00,71.97,100.00
129P04133,2020-03-20 07:20:00,70.04,100.00
129P04133,2020-03-20 07:30:00,70.48,100.00
129P04133,2020-03-20 07:40:00,68.95,100.00
129P04133,2020-03-20 07:50:00,66.48,100.00
129P04133,2020-03-20 08:00:00,71.57,100.00
129P04133,2020-03-20 08:10:00,70.55,95.90
129P04133,2020-03-20 08:20:00,69.17,98.30
129P04133,2020-03-20 08:30:00,69.55,100.00
129P04133,2020-03-20 08:40:00,68.43,100.00
129P04133,2020-03-20 08:50:00,69.59,100.00
129P04133,2020-03-20 09:00:00,70.47,100.00
129P04133,2020-03-20 09:10:00,72.49,100.00
129P04133,2020-03-20 09:20:00,70.76,100.00
129P04133,2020-03-20 09:30:00,68.69,100.00
129P04133,2020-03-20 09:40:00,69.66,100.00
129P04133,2020-03-20 09:50:00,69.16,100.00
129P04133,2020-03-20 10:00:00,70.18,100.00
129P04133,2020-03-20 10:10:00,70.49,100.00
129P04133,2020-03-20 10:20:00,71.08,100.00
129P04133,2020-03-20 10:30:00,69.27,100.00
129P04133,2020-03-20 10:40:00,68.08,100.00
129P04133,2020-03-20 10:50:00,72.03,100.00
129P04133,2020-03-20 11:00:00,70.06,98.90
129P04133,2020-03-20 11:10:00,71.28,97.30
129P04133,2020-03-20 11:20:00,71.98,100.00
129P04133,2020-03-20 11:30:00,70.26,100.00
129P04133,2020-03-20 11:40:00,70.38,100.00
129P04133,2020-03-20 11:50:00,70.09,100.00
129P04133,2020-03-20 12:00:00,70.99,100.00
129P04133,2020-03-20 12:10:00,71.96,100.00
129P04133,2020-03-20 12:20:00,71.39,100.00
129P04133,2020-03-20 12:30:00,70.18,100.00
129P04133,2020-03-20 12:40:00,73.47,100.00
129P04133,2020-03-20 12:50:00,71.97,100.00
129P04133,2020-03-20 13:00:00,71.29,100.00
129P04133,2020-03-20 13:10:00,73.59,100.00
129P04133,2020-03-20 13:20:00,71.21,100.00
129P04133,2020-03-20 13:30:00,72.93,99.10
129P04133,2020-03-20 13:40:00,73.77,100.00
129P04133,2020-03-20 13:50:00,73.59,100.00
129P04133,2020-03-20 14:00:00,72.07,100.00
129P04133,2020-03-20 14:10:00,72.68,100.00
129P04133,2020-03-20 14:20:00,71.79,100.00
129P04133,2020-03-20 14:30:00,71.89,100.00
129P04133,2020-03-20 14:40:00,72.75,100.00
129P04133,2020-03-20 14:50:00,69.29,100.00
129P04133,2020-03-20 15:00:00,72.29,100.00
129P04133,2020-03-20 15:10:00,71.88,100.00
129P04133,2020-03-20 15:20:00,70.78,100.00
129P04133,2020-03-20 15:30:00,72.78,100.00
129P04133,2020-03-20 15:40:00,73.99,100.00
129P04133,2020-03-20 15:50:00,72.18,100.00
129P04133,2020-03-20 16:00:00,73.00,100.00
129P04133,2020-03-20 16:10:00,71.98,100.00
129P04133,2020-03-20 16:20:00,72.48,100.00
129P04133,2020-03-20 16:30:00,72.79,100.00
129P04133,2020-03-20 16:40:00,73.39,100.00
129P04133,2020-03-20 16:50:00,72.37,100.00
129P04133,2020-03-20 17:00:00,74.58,100.00
129P04133,2020-03-20 17:10:00,74.83,100.00
129P04133,2020-03-20 17:20:00,71.99,100.00
129P04133,2020-03-20 17:30:00,73.20,100.00
129P04133,2020-03-20 17:40:00,75.48,98.80
129P04133,2020-03-20 17:50:00,71.68,100.00
129P04133,2020-03-20 18:00:00,72.58,100.00
129P04133,2020-03-20 18:10:00,70.95,100.00
129P04133,2020-03-20 18:20:00,71.48,100.00
129P04133,2020-03-20 18:30:00,73.84,100.00
129P04133,2020-03-20 18:40:00,72.81,99.70
129P04133,2020-03-20 18:50:00,73.09,100.00
129P04133,2020-03-20 19:00:00,71.39,100.00
129P04133,2020-03-20 19:10:00,73.95,100.00
129P04133,2020-03-20 19:20:00,71.19,100.00
129P04133,2020-03-20 19:30:00,69.97,100.00
129P04133,2020-03-20 19:40:00,72.58,100.00
129P04133,2020-03-20 19:50:00,74.07,100.00
129P04133,2020-03-20 20:00:00,74.59,100.00
129P04133,2020-03-20 20:10:00,71.76,100.00
129P04133,2020-03-20 20:20:00,74.32,100.00
129P04133,2020-03-20 20:30:00,76.38,100.00
129P04133,2020-03-20 20:40:00,75.18,100.00
129P04133,2020-03-20 20:50:00,74.95,100.00
129P04133,2020-03-20 21:00:00,70.30,100.00
129P04133,2020-03-20 21:10:00,73.05,98.60
129P04133,2020-03-20 21:20:00,71.77,100.00
129P04133,2020-03-20 21:30:00,73.82,83.80
129P04133,2020-03-20 21:40:00,70.64,99.30
129P04133,2020-03-20 21:50:00,73.14,96.70
129P04133,2020-03-20 22:00:00,65.89,100.00
129P04133,2020-03-20 22:10:00,71.42,95.60
129P04133,2020-03-20 22:20:00,69.39,100.00
129P04133,2020-03-20 22:30:00,70.20,100.00
129P04133,2020-03-20 22:40:00,69.37,100.00
129P04133,2020-03-20 22:50:00,70.16,100.00
129P04133,2020-03-20 23:00:00,68.94,98.00
129P04133,2020-03-20 23:10:00,69.50,98.40
129P04133,2020-03-20 23:20:00,69.74,92.60
129P04133,2020-03-20 23:30:00,70.73,75.60
129P04133,2020-03-20 23:40:00,76.60,54.90
129P04133,2020-03-20 23:50:00,70.43,81.90
129P04099,2020-03-20 00:00:00,69.47,89.70
129P04099,2020-03-20 00:10:00,73.22,58.30
129P04099,2020-03-20 00:20:00,64.83,56.00
129P04099,2020-03-20 00:30:00,64.40,70.70
129P04099,2020-03-20 00:40:00,68.73,92.60
129P04099,2020-03-20 00:50:00,62.22,71.00
129P04099,2020-03-20 01:00:00,57.86,61.20
129P04099,2020-03-20 01:10:00,57.43,72.00
129P04099,2020-03-20 01:20:00,57.49,77.60
129P04099,2020-03-20 01:30:00,61.25,84.80
129P04099,2020-03-20 01:40:00,68.00,36.20
129P04099,2020-03-20 01:50:00,55.25,43.00
129P04099,2020-03-20 02:00:00,61.23,92.88
129P04099,2020-03-20 02:10:00,53.94,52.40
129P04099,2020-03-20 02:20:00,63.69,86.40
129P04099,2020-03-20 02:30:00,61.49,90.30
129P04099,2020-03-20 02:40:00,63.07,79.89
129P04099,2020-03-20 02:50:00,63.47,88.30
129P04099,2020-03-20 03:00:00,60.10,90.10
129P04099,2020-03-20 03:10:00,63.41,90.78
129P04099,2020-03-20 03:20:00,64.41,69.00
129P04099,2020-03-20 03:30:00,62.63,79.70
129P04099,2020-03-20 03:40:00,62.22,90.90
129P04099,2020-03-20 03:50:00,62.19,92.60
129P04099,2020-03-20 04:00:00,70.78,33.70
129P04099,2020-03-20 04:10:00,63.35,55.10
129P04099,2020-03-20 04:20:00,60.39,64.40
129P04099,2020-03-20 04:30:00,61.28,87.10
129P04099,2020-03-20 04:40:00,65.25,90.20
129P04099,2020-03-20 04:50:00,60.98,92.60
129P04099,2020-03-20 05:00:00,65.90,79.40
129P04099,2020-03-20 05:10:00,64.60,88.60
129P04099,2020-03-20 05:20:00,64.70,98.40
129P04099,2020-03-20 05:30:00,68.17,97.40
129P04099,2020-03-20 05:40:00,63.77,99.20
129P04099,2020-03-20 05:50:00,71.05,77.40
129P04099,2020-03-20 06:00:00,73.86,66.80
129P04099,2020-03-20 06:10:00,67.57,96.50
129P04099,2020-03-20 06:20:00,67.09,99.70
129P04099,2020-03-20 06:30:00,65.19,100.00
129P04099,2020-03-20 06:40:00,63.99,100.00
129P04099,2020-03-20 06:50:00,64.64,100.00
129P04099,2020-03-20 07:00:00,67.99,98.80
129P04099,2020-03-20 07:10:00,68.63,97.90
129P04099,2020-03-20 07:20:00,68.26,100.00
129P04099,2020-03-20 07:30:00,68.32,100.00
129P04099,2020-03-20 07:40:00,71.39,100.00
129P04099,2020-03-20 07:50:00,69.97,100.00
129P04099,2020-03-20 08:00:00,66.65,100.00
129P04099,2020-03-20 08:10:00,65.18,100.00
129P04099,2020-03-20 08:20:00,62.94,100.00
129P04099,2020-03-20 08:30:00,66.59,100.00
129P04099,2020-03-20 08:40:00,68.28,100.00
129P04099,2020-03-20 08:50:00,66.57,100.00
129P04099,2020-03-20 09:00:00,67.78,100.00
129P04099,2020-03-20 09:10:00,65.58,100.00
129P04099,2020-03-20 09:20:00,65.22,100.00
129P04099,2020-03-20 09:30:00,67.87,98.80
129P04099,2020-03-20 09:40:00,68.18,100.00
129P04099,2020-03-20 09:50:00,65.77,100.00
129P04099,2020-03-20 10:00:00,63.28,100.00
129P04099,2020-03-20 10:10:00,63.29,100.00
129P04099,2020-03-20 10:20:00,66.04,100.00
129P04099,2020-03-20 10:30:00,64.63,100.00
129P04099,2020-03-20 10:40:00,66.46,96.80
129P04099,2020-03-20 10:50:00,67.12,100.00
129P04099,2020-03-20 11:00:00,67.84,100.00
129P04099,2020-03-20 11:10:00,64.93,100.00
129P04099,2020-03-20 11:20:00,66.49,100.00
129P04099,2020-03-20 11:30:00,64.96,100.00
129P04099,2020-03-20 11:40:00,62.97,100.00
129P04099,2020-03-20 11:50:00,64.62,100.00
129P04099,2020-03-20 12:00:00,66.36,100.00
129P04099,2020-03-20 12:10:00,68.27,100.00
129P04099,2020-03-20 12:20:00,63.97,100.00
129P04099,2020-03-20 12:30:00,67.59,100.00
129P04099,2020-03-20 12:40:00,65.14,100.00
129P04099,2020-03-20 12:50:00,64.83,100.00
129P04099,2020-03-20 13:00:00,68.98,100.00
129P04099,2020-03-20 13:10:00,67.37,100.00
129P04099,2020-03-20 13:20:00,68.64,100.00
129P04099,2020-03-20 13:30:00,66.63,100.00
129P04099,2020-03-20 13:40:00,66.78,100.00
129P04099,2020-03-20 13:50:00,65.29,100.00
129P04099,2020-03-20 14:00:00,66.87,100.00
129P04099,2020-03-20 14:10:00,66.96,100.00
129P04099,2020-03-20 14:20:00,67.29,100.00
129P04099,2020-03-20 14:30:00,66.69,100.00
129P04099,2020-03-20 14:40:00,66.96,100.00
129P04099,2020-03-20 14:50:00,67.57,100.00
129P04099,2020-03-20 15:00:00,65.37,100.00
129P04099,2020-03-20 15:10:00,64.44,100.00
129P04099,2020-03-20 15:20:00,66.64,100.00
129P04099,2020-03-20 15:30:00,66.57,100.00
129P04099,2020-03-20 15:40:00,67.49,100.00
129P04099,2020-03-20 15:50:00,67.83,100.00
129P04099,2020-03-20 16:00:00,67.38,100.00
129P04099,2020-03-20 16:10:00,67.37,100.00
129P04099,2020-03-20 16:20:00,66.87,100.00
129P04099,2020-03-20 16:30:00,65.56,100.00
129P04099,2020-03-20 16:40:00,67.29,100.00
129P04099,2020-03-20 16:50:00,64.90,100.00
129P04099,2020-03-20 17:00:00,66.03,100.00
129P04099,2020-03-20 17:10:00,68.25,100.00
129P04099,2020-03-20 17:20:00,66.47,100.00
129P04099,2020-03-20 17:30:00,65.89,100.00
129P04099,2020-03-20 17:40:00,68.46,100.00
129P04099,2020-03-20 17:50:00,67.66,100.00
129P04099,2020-03-20 18:00:00,69.19,99.80
129P04099,2020-03-20 18:10:00,68.47,100.00
129P04099,2020-03-20 18:20:00,66.96,100.00
129P04099,2020-03-20 18:30:00,71.12,100.00
129P04099,2020-03-20 18:40:00,72.37,96.80
129P04099,2020-03-20 18:50:00,70.15,97.40
129P04099,2020-03-20 19:00:00,73.48,100.00
129P04099,2020-03-20 19:10:00,68.64,100.00
129P04099,2020-03-20 19:20:00,64.48,80.30
129P04099,2020-03-20 19:30:00,62.27,49.80
129P04099,2020-03-20 19:40:00,60.44,48.50
129P04099,2020-03-20 19:50:00,67.05,93.30
129P04099,2020-03-20 20:00:00,71.00,100.00
129P04099,2020-03-20 20:10:00,68.44,100.00
129P04099,2020-03-20 20:20:00,68.57,96.90
129P04099,2020-03-20 20:30:00,68.36,96.80
129P04099,2020-03-20 20:40:00,71.71,89.80
129P04099,2020-03-20 20:50:00,66.59,99.20
129P04099,2020-03-20 21:00:00,68.97,98.50
129P04099,2020-03-20 21:10:00,66.87,100.00
129P04099,2020-03-20 21:20:00,67.34,100.00
129P04099,2020-03-20 21:30:00,63.18,100.00
129P04099,2020-03-20 21:40:00,67.70,89.10
129P04099,2020-03-20 21:50:00,74.80,31.70
129P04099,2020-03-20 22:00:00,64.01,86.00
129P04099,2020-03-20 22:10:00,73.86,68.90
129P04099,2020-03-20 22:20:00,66.89,100.00
129P04099,2020-03-20 22:30:00,72.75,79.70
129P04099,2020-03-20 22:40:00,66.79,100.00
129P04099,2020-03-20 22:50:00,66.16,99.80
129P04099,2020-03-20 23:00:00,69.07,92.50
129P04099,2020-03-20 23:10:00,63.67,74.40
129P04099,2020-03-20 23:20:00,63.42,95.90
129P04099,2020-03-20 23:30:00,67.85,81.40
129P04099,2020-03-20 23:40:00,64.24,63.40
129P04099,2020-03-20 23:50:00,59.73,69.13
129P04132,2020-03-20 00:00:00,70.46,73.30
129P04132,2020-03-20 00:10:00,71.10,93.20
129P04132,2020-03-20 00:20:00,68.74,83.30
129P04132,2020-03-20 00:30:00,71.80,96.70
129P04132,2020-03-20 00:40:00,67.25,76.20
129P04132,2020-03-20 00:50:00,66.65,83.50
129P04132,2020-03-20 01:00:00,64.19,69.40
129P04132,2020-03-20 01:10:00,70.97,89.50
129P04132,2020-03-20 01:20:00,68.35,92.10
129P04132,2020-03-20 01:30:00,65.10,93.20
129P04132,2020-03-20 01:40:00,66.29,95.60
129P04132,2020-03-20 01:50:00,66.84,94.80
129P04132,2020-03-20 02:00:00,66.17,97.00
129P04132,2020-03-20 02:10:00,65.42,59.29
129P04132,2020-03-20 02:20:00,66.74,85.70
129P04132,2020-03-20 02:30:00,66.79,94.50
129P04132,2020-03-20 02:40:00,69.73,66.50
129P04132,2020-03-20 02:50:00,70.05,76.90
129P04132,2020-03-20 03:00:00,69.58,88.00
129P04132,2020-03-20 03:10:00,63.29,70.10
129P04132,2020-03-20 03:20:00,57.49,25.70
129P04132,2020-03-20 03:30:00,68.10,84.60
129P04132,2020-03-20 03:40:00,71.75,50.80
129P04132,2020-03-20 03:50:00,69.31,57.00
129P04132,2020-03-20 04:00:00,67.64,96.60
129P04132,2020-03-20 04:10:00,69.56,90.90
129P04132,2020-03-20 04:20:00,69.69,94.00
129P04132,2020-03-20 04:30:00,67.73,88.70
129P04132,2020-03-20 04:40:00,70.70,63.20
129P04132,2020-03-20 04:50:00,68.33,72.90
129P04132,2020-03-20 05:00:00,65.20,74.80
129P04132,2020-03-20 05:10:00,65.93,86.00
129P04132,2020-03-20 05:20:00,68.36,92.20
129P04132,2020-03-20 05:30:00,69.97,86.10
129P04132,2020-03-20 05:40:00,65.69,99.00
129P04132,2020-03-20 05:50:00,71.67,91.70
129P04132,2020-03-20 06:00:00,66.77,99.20
129P04132,2020-03-20 06:10:00,66.17,100.00
129P04132,2020-03-20 06:20:00,65.69,100.00
129P04132,2020-03-20 06:30:00,65.98,100.00
129P04132,2020-03-20 06:40:00,67.71,100.00
129P04132,2020-03-20 06:50:00,66.38,100.00
129P04132,2020-03-20 07:00:00,66.28,100.00
129P04132,2020-03-20 07:10:00,67.87,100.00
129P04132,2020-03-20 07:20:00,68.16,100.00
129P04132,2020-03-20 07:30:00,69.37,100.00
129P04132,2020-03-20 07:40:00,66.38,100.00
129P04132,2020-03-20 07:50:00,65.39,100.00
129P04132,2020-03-20 08:00:00,69.50,100.00
129P04132,2020-03-20 08:10:00,71.47,100.00
129P04132,2020-03-20 08:20:00,69.33,96.00
129P04132,2020-03-20 08:30:00,72.19,100.00
129P04132,2020-03-20 08:40:00,67.93,100.00
129P04132,2020-03-20 08:50:00,70.50,99.80
129P04132,2020-03-20 09:00:00,69.17,100.00
129P04132,2020-03-20 09:10:00,73.47,100.00
129P04132,2020-03-20 09:20:00,70.58,93.30
129P04132,2020-03-20 09:30:00,67.39,100.00
129P04132,2020-03-20 09:40:00,68.25,100.00
129P04132,2020-03-20 09:50:00,66.47,100.00
129P04132,2020-03-20 10:00:00,73.20,100.00
129P04132,2020-03-20 10:10:00,73.84,100.00
129P04132,2020-03-20 10:20:00,72.81,100.00
129P04132,2020-03-20 10:30:00,69.15,100.00
129P04132,2020-03-20 10:40:00,66.38,100.00
129P04132,2020-03-20 10:50:00,71.25,100.00
129P04132,2020-03-20 11:00:00,69.58,100.00
129P04132,2020-03-20 11:10:00,71.87,100.00
129P04132,2020-03-20 11:20:00,70.19,100.00
129P04132,2020-03-20 11:30:00,71.06,100.00
129P04132,2020-03-20 11:40:00,69.98,100.00
129P04132,2020-03-20 11:50:00,70.29,100.00
129P04132,2020-03-20 12:00:00,70.06,100.00
129P04132,2020-03-20 12:10:00,71.44,100.00
129P04132,2020-03-20 12:20:00,70.77,100.00
129P04132,2020-03-20 12:30:00,71.38,100.00
129P04132,2020-03-20 12:40:00,71.66,100.00
129P04132,2020-03-20 12:50:00,72.66,100.00
129P04132,2020-03-20 13:00:00,70.38,100.00
129P04132,2020-03-20 13:10:00,72.90,100.00
129P04132,2020-03-20 13:20:00,71.28,100.00
129P04132,2020-03-20 13:30:00,70.88,100.00
129P04132,2020-03-20 13:40:00,73.71,100.00
129P04132,2020-03-20 13:50:00,72.22,100.00
129P04132,2020-03-20 14:00:00,69.19,100.00
129P04132,2020-03-20 14:10:00,71.79,100.00
129P04132,2020-03-20 14:20:00,71.68,100.00
129P04132,2020-03-20 14:30:00,72.48,100.00
129P04132,2020-03-20 14:40:00,73.05,100.00
129P04132,2020-03-20 14:50:00,69.05,100.00
129P04132,2020-03-20 15:00:00,71.59,100.00
129P04132,2020-03-20 15:10:00,72.57,100.00
129P04132,2020-03-20 15:20:00,71.38,100.00
129P04132,2020-03-20 15:30:00,73.09,100.00
129P04132,2020-03-20 15:40:00,75.29,100.00
129P04132,2020-03-20 15:50:00,71.66,100.00
129P04132,2020-03-20 16:00:00,72.86,100.00
129P04132,2020-03-20 16:10:00,72.74,100.00
129P04132,2020-03-20 16:20:00,73.65,100.00
129P04132,2020-03-20 16:30:00,72.49,100.00
129P04132,2020-03-20 16:40:00,73.17,100.00
129P04132,2020-03-20 16:50:00,71.32,100.00
129P04132,2020-03-20 17:00:00,73.83,100.00
129P04132,2020-03-20 17:10:00,75.28,100.00
129P04132,2020-03-20 17:20:00,72.38,100.00
129P04132,2020-03-20 17:30:00,72.78,100.00
129P04132,2020-03-20 17:40:00,71.85,100.00
129P04132,2020-03-20 17:50:00,70.29,100.00
129P04132,2020-03-20 18:00:00,73.20,100.00
129P04132,2020-03-20 18:10:00,75.56,100.00
129P04132,2020-03-20 18:20:00,71.46,100.00
129P04132,2020-03-20 18:30:00,74.28,100.00
129P04132,2020-03-20 18:40:00,69.58,97.10
129P04132,2020-03-20 18:50:00,75.43,100.00
129P04132,2020-03-20 19:00:00,71.47,100.00
129P04132,2020-03-20 19:10:00,72.16,100.00
129P04132,2020-03-20 19:20:00,69.44,100.00
129P04132,2020-03-20 19:30:00,66.28,100.00
129P04132,2020-03-20 19:40:00,69.48,99.70
129P04132,2020-03-20 19:50:00,72.77,100.00
129P04132,2020-03-20 20:00:00,73.48,100.00
129P04132,2020-03-20 20:10:00,68.35,100.00
129P04132,2020-03-20 20:20:00,70.90,100.00
129P04132,2020-03-20 20:30:00,75.00,100.00
129P04132,2020-03-20 20:40:00,71.86,100.00
129P04132,2020-03-20 20:50:00,71.04,100.00
129P04132,2020-03-20 21:00:00,68.49,100.00
129P04132,2020-03-20 21:10:00,69.74,100.00
129P04132,2020-03-20 21:20:00,70.36,97.80
129P04132,2020-03-20 21:30:00,69.37,95.90
129P04132,2020-03-20 21:40:00,66.81,100.00
129P04132,2020-03-20 21:50:00,72.71,100.00
129P04132,2020-03-20 22:00:00,67.54,100.00
129P04132,2020-03-20 22:10:00,71.08,95.30
129P04132,2020-03-20 22:20:00,69.08,100.00
129P04132,2020-03-20 22:30:00,71.00,100.00
129P04132,2020-03-20 22:40:00,67.23,88.80
129P04132,2020-03-20 22:50:00,66.18,94.50
129P04132,2020-03-20 23:00:00,72.39,63.70
129P04132,2020-03-20 23:10:00,68.89,96.80
129P04132,2020-03-20 23:20:00,69.24,100.00
129P04132,2020-03-20 23:30:00,69.14,95.50
129P04132,2020-03-20 23:40:00,76.59,73.90
129P04132,2020-03-20 23:50:00,70.66,70.70
129P04131,2020-03-20 00:00:00,70.39,73.30
129P04131,2020-03-20 00:10:00,74.45,93.20
129P04131,2020-03-20 00:20:00,70.09,83.30
129P04131,2020-03-20 00:30:00,71.74,96.70
129P04131,2020-03-20 00:40:00,68.12,76.20
129P04131,2020-03-20 00:50:00,69.00,83.50
129P04131,2020-03-20 01:00:00,66.20,69.40
129P04131,2020-03-20 01:10:00,69.48,89.50
129P04131,2020-03-20 01:20:00,65.67,92.10
129P04131,2020-03-20 01:30:00,65.38,93.20
129P04131,2020-03-20 01:40:00,65.59,95.60
129P04131,2020-03-20 01:50:00,65.00,94.80
129P04131,2020-03-20 02:00:00,63.19,97.00
129P04131,2020-03-20 02:10:00,55.52,59.29
129P04131,2020-03-20 02:20:00,62.20,85.70
129P04131,2020-03-20 02:30:00,65.00,94.50
129P04131,2020-03-20 02:40:00,67.87,66.50
129P04131,2020-03-20 02:50:00,67.97,76.90
129P04131,2020-03-20 03:00:00,67.15,88.00
129P04131,2020-03-20 03:10:00,62.64,70.10
129P04131,2020-03-20 03:20:00,60.82,25.70
129P04131,2020-03-20 03:30:00,67.29,84.60
129P04131,2020-03-20 03:40:00,68.68,50.80
